time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20100119:2211,0,0,0,0,0,3.24,1.72,0
20100119:2311,0,0,0,0,0,3.15,1.72,0
20100120:0011,0,0,0,0,0,3.15,1.72,0
20100120:0111,0,0,0,0,0,3.12,1.79,0
20100120:0211,0,0,0,0,0,2.9,1.79,0
20100120:0311,0,0,0,0,0,2.73,1.93,0
20100120:0411,0,0,0,0,0,2.41,2.14,0
20100120:0511,0,0,0,0,0,2.04,2.34,0
20100120:0611,0,0,0,0,0,1.8,2.69,0
20100120:0711,0,0,0,0,0,2.11,2.97,0
20100120:0811,21.97,7.77,12.97,0.34,3.28,2.03,3.17,0
20100120:0911,650.01,198.37,100.97,2.71,9.76,2.29,3.86,0
20100120:1011,938.28,275.15,148.88,4.39,14.59,2.66,4.34,0
20100120:1111,1552.28,568.04,138.37,6.35,17.37,2.88,4.34,0
20100120:1211,1453.55,498.79,160.79,6.26,17.84,3.06,4.48,0
20100120:1311,1124.63,347.69,160.32,5.1,15.95,3.3,4.69,0
20100120:1411,558.02,145.36,113.74,3.03,11.89,3.47,4.9,0
20100120:1511,486.01,168.76,63.29,1.55,6.02,3.46,4.21,0
20100120:1611,0,0,0,0,0,3.37,4.07,0
20100120:1711,0,0,0,0,0,3.2,3.93,0
20100120:1811,0,0,0,0,0,2.91,3.93,0
20100120:1911,0,0,0,0,0,2.88,3.66,0
20100120:2011,0,0,0,0,0,2.66,3.59,0
20100120:2111,0,0,0,0,0,2.28,3.38,0
20100120:2211,0,0,0,0,0,2.11,3.24,0
20100120:2311,0,0,0,0,0,1.88,3.17,0
20100121:0011,0,0,0,0,0,1.88,3.24,0
20100121:0111,0,0,0,0,0,1.83,3.17,0
20100121:0211,0,0,0,0,0,1.56,3.1,0
20100121:0311,0,0,0,0,0,1.51,3.1,0
20100121:0411,0,0,0,0,0,1.44,3.03,0
20100121:0511,0,0,0,0,0,1.27,2.97,0
20100121:0611,0,0,0,0,0,1.1,2.9,0
20100121:0711,0,0,0,0,0,1.63,2.55,0
20100121:0811,76.93,29.73,19.8,0.52,3.44,1.6,2.55,0
20100121:0911,158.62,21.7,64.14,1.66,9.93,1.91,2.62,0
20100121:1011,136.8,2.96,73.12,1.89,14.78,2.23,3.03,0
20100121:1111,159.59,2.74,83.68,2.16,17.58,2.7,3.24,0
20100121:1211,66.04,0,43.39,1.12,18.06,3.21,3.03,0
20100121:1311,58.73,0,39.85,1.02,16.18,3.49,2.9,0
20100121:1411,76.9,0,48.7,1.25,12.12,3.53,2.76,0
20100121:1511,27.97,0,23.91,0.61,6.25,3.33,2.21,0
20100121:1611,0,0,0,0,0,3.06,2.28,0
20100121:1711,0,0,0,0,0,2.9,2.28,0
20100121:1811,0,0,0,0,0,2.82,2.21,0
20100121:1911,0,0,0,0,0,2.7,2.28,0
20100121:2011,0,0,0,0,0,2.65,2.21,0
20100121:2111,0,0,0,0,0,2.51,2.21,0
20100121:2211,0,0,0,0,0,2.54,2.14,0
20100121:2311,0,0,0,0,0,2.42,2.07,0
20100122:0011,0,0,0,0,0,2.5,1.93,0
20100122:0111,0,0,0,0,0,2.32,1.93,0
20100122:0211,0,0,0,0,0,2.35,2,0
20100122:0311,0,0,0,0,0,2.35,2,0
20100122:0411,0,0,0,0,0,2.16,2.07,0
20100122:0511,0,0,0,0,0,2.1,2.21,0
20100122:0611,0,0,0,0,0,1.79,2.48,0
20100122:0711,0,0,0,0,0,1.38,2.97,0
20100122:0811,228.06,92.46,27.4,0.75,3.6,1.61,3.1,0
20100122:0911,1038.57,384.35,88.81,3.42,10.11,1.89,3.1,0
20100122:1011,1015.26,310.12,151.14,4.67,14.98,3.11,3.45,0
20100122:1111,1451.59,511.12,155.62,6.31,17.79,4.15,3.52,0
20100122:1211,1566.74,578.13,146.25,6.72,18.29,5.04,3.72,0
20100122:1311,1438,528.52,133.89,5.92,16.41,5.52,4,0
20100122:1411,862.99,272.4,125.22,3.73,12.36,5.7,3.93,0
20100122:1511,433.11,144.44,66.17,1.62,6.48,5.44,3.38,0
20100122:1611,0,0,0,0,0,4.76,3.17,0
20100122:1711,0,0,0,0,0,4.38,3.31,0
20100122:1811,0,0,0,0,0,4.39,3.59,0
20100122:1911,0,0,0,0,0,3.75,3.93,0
20100122:2011,0,0,0,0,0,3.77,3.79,0
20100122:2111,0,0,0,0,0,4.04,3.59,0
20100122:2211,0,0,0,0,0,3.96,3.52,0
20100122:2311,0,0,0,0,0,3.62,3.45,0
20100123:0011,0,0,0,0,0,3.45,3.45,0
20100123:0111,0,0,0,0,0,3.24,3.52,0
20100123:0211,0,0,0,0,0,3.08,3.66,0
20100123:0311,0,0,0,0,0,2.99,3.72,0
20100123:0411,0,0,0,0,0,2.97,3.79,0
20100123:0511,0,0,0,0,0,3.02,3.79,0
20100123:0611,0,0,0,0,0,2.95,3.79,0
20100123:0711,0,0,0,0,0,2.27,3.45,0
20100123:0811,75.44,27.23,21.58,0.57,3.76,2.2,3.38,0
20100123:0911,133.1,14.01,60.44,1.57,10.3,2.33,3.31,0
20100123:1011,119.14,0,68.18,1.75,15.18,2.54,3.1,0
20100123:1111,138.41,0,77.04,1.98,18.01,2.95,3.38,0
20100123:1211,159.89,0,86.78,2.23,18.52,3.18,3.24,0
20100123:1311,105.25,0,61.98,1.59,16.66,3.27,2.97,0
20100123:1411,77.03,0,48.7,1.25,12.6,3.24,2.9,0
20100123:1511,51.63,4.52,31.8,0.82,6.71,3.01,2.9,0
20100123:1611,0,0,0,0,0,2.49,2.9,0
20100123:1711,0,0,0,0,0,1.75,2.76,0
20100123:1811,0,0,0,0,0,1.18,2.55,0
20100123:1911,0,0,0,0,0,1.25,2.55,0
20100123:2011,0,0,0,0,0,1.15,2.41,0
20100123:2111,0,0,0,0,0,0.86,2.07,0
20100123:2211,0,0,0,0,0,0.72,1.86,0
20100123:2311,0,0,0,0,0,0.66,1.79,0
20100124:0011,0,0,0,0,0,0.59,1.72,0
20100124:0111,0,0,0,0,0,0.53,1.79,0
20100124:0211,0,0,0,0,0,0.48,1.86,0
20100124:0311,0,0,0,0,0,0.41,1.86,0
20100124:0411,0,0,0,0,0,0.33,1.72,0
20100124:0511,0,0,0,0,0,0.23,1.79,0
20100124:0611,0,0,0,0,0,0.11,1.79,0
20100124:0711,0,0,0,0,0,0.04,1.79,0
20100124:0811,0.84,0,6.2,0.16,3.94,0,1.72,0
20100124:0911,88.61,3.44,50.18,1.3,10.49,0.25,1.52,0
20100124:1011,85.41,0,52.24,1.34,15.39,0.73,1.45,0
20100124:1111,302.71,26.66,121.82,3.21,18.24,1.18,1.31,0
20100124:1211,202.84,5.27,100.13,2.6,18.76,1.56,1.1,0
20100124:1311,99.99,0,59.33,1.53,16.9,1.88,0.9,0
20100124:1411,174.77,15.54,77.6,2.03,12.84,2.05,0.97,0
20100124:1511,36.41,0,28.34,0.73,6.95,2.04,1.17,0
20100124:1611,0,0,0,0,0,1.87,1.24,0
20100124:1711,0,0,0,0,0,1.52,1.24,0
20100124:1811,0,0,0,0,0,1.3,1.24,0
20100124:1911,0,0,0,0,0,0.85,0.9,0
20100124:2011,0,0,0,0,0,0.58,0.97,0
20100124:2111,0,0,0,0,0,0.45,1.24,0
20100124:2211,0,0,0,0,0,0.31,1.38,0
20100124:2311,0,0,0,0,0,0.22,1.31,0
20100125:0011,0,0,0,0,0,0,1.24,0
20100125:0111,0,0,0,0,0,-0.13,1.24,0
20100125:0211,0,0,0,0,0,-0.23,1.45,0
20100125:0311,0,0,0,0,0,-0.68,1.66,0
20100125:0411,0,0,0,0,0,-1.21,1.79,0
20100125:0511,0,0,0,0,0,-1.32,1.79,0
20100125:0611,0,0,0,0,0,-1.49,1.86,0
20100125:0711,0,0,0,0,0,-1.33,2.07,0
20100125:0811,59.74,18.74,21.61,0.57,4.12,-1.46,2.14,0
20100125:0911,45.76,0,32.76,0.84,10.69,-1.18,2.41,0
20100125:1011,95.78,0,56.67,1.46,15.61,-0.87,2.9,0
20100125:1111,288.28,21.12,119.62,3.14,18.48,-0.8,2.69,0
20100125:1211,80.28,0,49.59,1.28,19.01,-0.32,2.76,0
20100125:1311,76.48,0,47.82,1.23,17.15,-0.22,2.9,0
20100125:1411,61.68,0,40.73,1.05,13.09,-0.21,3.17,0
20100125:1511,73.48,8.51,37.95,0.98,7.2,-0.41,3.45,0
20100125:1611,0,0,0,0,0,-0.8,2.76,0
20100125:1711,0,0,0,0,0,-1.18,2.34,0
20100125:1811,0,0,0,0,0,-1.53,2.48,0
20100125:1911,0,0,0,0,0,-2.16,2.55,0
20100125:2011,0,0,0,0,0,-2.39,2.28,0
20100125:2111,0,0,0,0,0,-2.57,2.41,0
20100125:2211,0,0,0,0,0,-2.75,2.69,0
20100125:2311,0,0,0,0,0,-3.02,2.83,0
20100126:0011,0,0,0,0,0,-3.31,2.97,0
20100126:0111,0,0,0,0,0,-3.66,3.03,0
20100126:0211,0,0,0,0,0,-4.14,3.03,0
20100126:0311,0,0,0,0,0,-4.66,3.24,0
20100126:0411,0,0,0,0,0,-5.33,3.31,0
20100126:0511,0,0,0,0,0,-5.93,3.38,0
20100126:0611,0,0,0,0,0,-6.53,3.31,0
20100126:0711,0,0,0,0,0,-7.15,3.31,0
20100126:0811,215.98,77.87,32.1,0.87,4.3,-7.39,3.45,0
20100126:0911,924.94,296.58,107.15,3.42,10.89,-6.92,3.79,0
20100126:1011,1067.12,307.42,156.76,4.92,15.83,-5.89,3.86,0
20100126:1111,1655.9,590.62,141.65,6.92,18.72,-4.56,3.79,0
20100126:1211,1683.37,607.58,143.16,7.15,19.26,-3.37,3.59,0
20100126:1311,1456.11,497.38,149.65,6.17,17.41,-2.55,3.66,0
20100126:1411,1100.08,361.91,126.19,4.39,13.35,-2.21,3.66,0
20100126:1511,673.17,231.64,75.37,2.16,7.44,-2.44,3.1,0
20100126:1611,0,0,0,0,0,-3.45,2.9,0
20100126:1711,0,0,0,0,0,-4.46,3.03,0
20100126:1811,0,0,0,0,0,-4.95,3.17,0
20100126:1911,0,0,0,0,0,-5.77,3.1,0
20100126:2011,0,0,0,0,0,-6.12,2.83,0
20100126:2111,0,0,0,0,0,-6.43,2.55,0
20100126:2211,0,0,0,0,0,-6.7,2.21,0
20100126:2311,0,0,0,0,0,-6.89,1.72,0
20100127:0011,0,0,0,0,0,-7.09,1.52,0
20100127:0111,0,0,0,0,0,-7.16,1.31,0
20100127:0211,0,0,0,0,0,-6.99,0.76,0
20100127:0311,0,0,0,0,0,-6.95,0.55,0
20100127:0411,0,0,0,0,0,-6.79,1.03,0
20100127:0511,0,0,0,0,0,-6.13,1.1,0
20100127:0611,0,0,0,0,0,-5.4,1.59,0
20100127:0711,0,0,0,0,0,-5.82,2.21,0
20100127:0811,1.91,0,7.08,0.18,4.49,-4.91,2.62,0
20100127:0911,229.35,36.05,78.19,2.05,11.1,-3.72,3.45,0
20100127:1011,108.33,0,61.98,1.59,16.06,-2.43,4.21,0
20100127:1111,131.29,0,72.61,1.87,18.97,-1.03,4.9,0
20100127:1211,78.42,0,48.7,1.25,19.52,-0.1,5.17,0
20100127:1311,295.19,26.58,117.33,3.1,17.67,0.57,5.66,0
20100127:1411,14.41,0,15.94,0.41,13.6,1.22,6.76,0
20100127:1511,34.89,0,27.45,0.71,7.69,1.54,6.83,0
20100127:1611,0,0,0,0,0,1.95,6.9,0
20100127:1711,0,0,0,0,0,2.47,7.03,0
20100127:1811,0,0,0,0,0,3.05,7.17,0
20100127:1911,0,0,0,0,0,3.8,6.83,0
20100127:2011,0,0,0,0,0,4.33,6.34,0
20100127:2111,0,0,0,0,0,4.9,5.52,0
20100127:2211,0,0,0,0,0,5.17,5.45,0
20100127:2311,0,0,0,0,0,4.74,5.79,0
20100128:0011,0,0,0,0,0,4.31,5.93,0
20100128:0111,0,0,0,0,0,3.96,6.07,0
20100128:0211,0,0,0,0,0,3.73,6.07,0
20100128:0311,0,0,0,0,0,3.46,5.86,0
20100128:0411,0,0,0,0,0,3.15,5.38,0
20100128:0511,0,0,0,0,0,2.67,4.97,0
20100128:0611,0,0,0,0,0,2.29,4.9,0
20100128:0711,0,0,0,0,0,1.72,4.34,0
20100128:0811,61.83,16.55,25.2,0.66,4.69,2.05,4.62,0
20100128:0911,546.47,145,108.72,2.94,11.32,2.78,5.38,0
20100128:1011,509.37,98.27,139.06,3.78,16.3,3.43,5.45,0
20100128:1111,589.37,107.55,164.34,4.51,19.22,3.95,5.93,0
20100128:1211,1066.72,286.35,194.84,5.94,19.78,4.3,6.07,0
20100128:1311,76.76,0,48.7,1.25,17.93,4.29,6.76,0
20100128:1411,285.72,40.97,100.69,2.66,13.87,3.83,6.69,0
20100128:1511,782.56,289.45,71.18,2.46,7.95,3.42,5.93,0
20100128:1611,0,0,0,0,0,2.9,5.52,0
20100128:1711,0,0,0,0,0,2.4,5.31,0
20100128:1811,0,0,0,0,0,2.3,5.24,0
20100128:1911,0,0,0,0,0,2.26,4.69,0
20100128:2011,0,0,0,0,0,2.1,4.48,0
20100128:2111,0,0,0,0,0,2.16,4.55,0
20100128:2211,0,0,0,0,0,2.13,4.48,0
20100128:2311,0,0,0,0,0,2.06,4.14,0
20100129:0011,0,0,0,0,0,2.2,3.79,0
20100129:0111,0,0,0,0,0,2.34,3.45,0
20100129:0211,0,0,0,0,0,2.54,3.52,0
20100129:0311,0,0,0,0,0,2.68,3.79,0
20100129:0411,0,0,0,0,0,2.99,4.55,0
20100129:0511,0,0,0,0,0,3.1,4.76,0
20100129:0611,0,0,0,0,0,3.19,4.69,0
20100129:0711,0,0,0,0,0,2.69,4.41,0
20100129:0811,197.66,68.9,36.94,0.98,4.9,2.78,4.41,0
20100129:0911,50.02,0,35.42,0.91,11.54,3.02,4.28,0
20100129:1011,53.42,0,37.19,0.96,16.54,3.51,4.14,0
20100129:1111,149.72,0,82.35,2.12,19.48,3.79,4.28,0
20100129:1211,320.86,25.09,131.97,3.48,20.05,3.64,4.41,0
20100129:1311,130.52,0,73.49,1.89,18.2,3.26,4.62,0
20100129:1411,124.64,2.88,67.78,1.75,14.13,2.87,5.52,0
20100129:1511,405.68,118.01,76.34,1.98,8.21,2.53,6.21,0
20100129:1611,0,0,0,0,0,2.14,6.07,0
20100129:1711,0,0,0,0,0,1.21,5.38,0
20100129:1811,0,0,0,0,0,0.75,5.1,0
20100129:1911,0,0,0,0,0,0.7,4.76,0
20100129:2011,0,0,0,0,0,0.54,4.62,0
20100129:2111,0,0,0,0,0,0.28,4.34,0
20100129:2211,0,0,0,0,0,0.14,4.14,0
20100129:2311,0,0,0,0,0,0.15,4.76,0
20100130:0011,0,0,0,0,0,0.18,5.45,0
20100130:0111,0,0,0,0,0,0.53,5.79,0
20100130:0211,0,0,0,0,0,0.37,5.66,0
20100130:0311,0,0,0,0,0,0.07,4.97,0
20100130:0411,0,0,0,0,0,-0.21,4.34,0
20100130:0511,0,0,0,0,0,-0.57,3.93,0
20100130:0611,0,0,0,0,0,-0.65,3.86,0
20100130:0711,0,0,0,0,0,-0.95,3.66,0
20100130:0811,399.08,147.77,45.37,1.3,5.1,-1.28,3.45,0
20100130:0911,687.65,196.25,115.79,3.3,11.77,-0.64,3.17,0
20100130:1011,655.36,143.92,153.47,4.28,16.79,0.34,3.72,0
20100130:1111,984.29,250.87,190.71,5.72,19.74,0.98,3.79,0
20100130:1211,1023.82,263.23,197.96,5.97,20.32,1.47,3.38,0
20100130:1311,817.56,195.29,174.3,5.03,18.48,1.9,3.93,0
20100130:1411,1095.96,360.74,133.73,4.74,14.4,1.94,4,0
20100130:1511,213.4,48.19,62.28,1.62,8.47,1.65,2.9,0
20100130:1611,0,0,0,0,0,0.92,2.34,0
20100130:1711,0,0,0,0,0,0.09,2.76,0
20100130:1811,0,0,0,0,0,0.01,3.52,0
20100130:1911,0,0,0,0,0,0.26,3.93,0
20100130:2011,0,0,0,0,0,0.46,4.62,0
20100130:2111,0,0,0,0,0,1.1,5.59,0
20100130:2211,0,0,0,0,0,1.37,5.45,0
20100130:2311,0,0,0,0,0,1.3,5.24,0
20100131:0011,0,0,0,0,0,1.41,5.24,0
20100131:0111,0,0,0,0,0,1.47,5.31,0
20100131:0211,0,0,0,0,0,1.32,4.9,0
20100131:0311,0,0,0,0,0,1.15,4.76,0
20100131:0411,0,0,0,0,0,0.91,4.69,0
20100131:0511,0,0,0,0,0,0.51,4.55,0
20100131:0611,0,0,0,0,0,0.22,4.41,0
20100131:0711,0,0,0,0,0,-0.26,4.34,0
20100131:0811,390.72,142.16,47.63,1.34,5.32,-0.3,4.34,0
20100131:0911,630.56,171.51,116.15,3.26,12.01,0.5,4.48,0
20100131:1011,296.21,28.97,116.18,3.07,17.04,1.68,4.76,0
20100131:1111,322.77,24.83,131.9,3.48,20.01,2.29,5.93,0
20100131:1211,521.54,76.2,165.2,4.49,20.6,2.58,6.07,0
20100131:1311,611.3,116.87,162.92,4.51,18.76,2.57,5.72,0
20100131:1411,494.36,103.55,126.79,3.46,14.68,2.58,5.31,0
20100131:1511,28.15,0,23.91,0.61,8.73,2.25,4.41,0
20100131:1611,0,0,0,0,0,1.8,3.93,0
20100131:1711,0,0,0,0,0,1.2,3.66,0
20100131:1811,0,0,0,0,0,0.83,3.38,0
20100131:1911,0,0,0,0,0,0.29,3.38,0
20100131:2011,0,0,0,0,0,-0.06,3.24,0
20100131:2111,0,0,0,0,0,-0.07,3.1,0
20100131:2211,0,0,0,0,0,-0.21,3.1,0
20100131:2311,0,0,0,0,0,-0.13,3.17,0
20100201:0011,0,0,0,0,0,-0.42,3.17,0
20100201:0111,0,0,0,0,0,-0.73,3.24,0
20100201:0211,0,0,0,0,0,-0.79,3.31,0
20100201:0311,0,0,0,0,0,-0.67,3.38,0
20100201:0411,0,0,0,0,0,-0.45,3.45,0
20100201:0511,0,0,0,0,0,-0.26,3.59,0
20100201:0611,0,0,0,0,0,-0.07,3.79,0
20100201:0711,0,0,0,0,0,0.15,4.14,0
20100201:0811,6.32,0,10.63,0.27,5.54,0.58,4.97,0
20100201:0911,270.92,45.17,89.12,2.37,12.25,1.46,5.45,0
20100201:1011,795.44,195.14,164.05,4.76,17.3,2.09,4.97,0
20100201:1111,1625.22,582.35,154.39,7.45,20.28,2.68,5.03,0
20100201:1211,32.91,0,26.56,0.68,20.89,3.22,5.24,0
20100201:1311,69.66,0,45.16,1.16,19.04,3.5,5.45,0
20100201:1411,1235.44,432.98,124.82,5.19,14.95,3.47,5.45,0
20100201:1511,561.5,176.06,86.81,2.44,9,3.21,5.1,0
20100201:1611,0,0,0,0,0,2.55,4.34,0
20100201:1711,0,0,0,0,0,1.66,3.38,0
20100201:1811,0,0,0,0,0,0.86,2.9,0
20100201:1911,0,0,0,0,0,-0.27,1.93,0
20100201:2011,0,0,0,0,0,-0.98,2.14,0
20100201:2111,0,0,0,0,0,-1.27,2.28,0
20100201:2211,0,0,0,0,0,-0.87,2.48,0
20100201:2311,0,0,0,0,0,-0.3,3.03,0
20100202:0011,0,0,0,0,0,0.1,3.38,0
20100202:0111,0,0,0,0,0,0.18,3.86,0
20100202:0211,0,0,0,0,0,0.4,4.55,0
20100202:0311,0,0,0,0,0,0.76,5.17,0
20100202:0411,0,0,0,0,0,0.87,5.72,0
20100202:0511,0,0,0,0,0,0.89,6.21,0
20100202:0611,0,0,0,0,0,1.33,6.69,0
20100202:0711,0,0,0,0,0,2.19,7.31,0
20100202:0811,39.48,4.55,25.55,0.66,5.77,2.42,7.45,0
20100202:0911,71.9,0,46.04,1.18,12.49,2.52,7.66,0
20100202:1011,125.29,0,70.84,1.82,17.57,2.58,7.86,0
20100202:1111,98.08,0,58.44,1.5,20.56,2.85,7.93,0
20100202:1211,53.44,0,37.19,0.96,21.18,3.64,7.86,0
20100202:1311,27.8,0,23.91,0.61,19.33,4.62,7.59,0
20100202:1411,67.26,0,44.27,1.14,15.24,5.31,7.24,0
20100202:1511,52.9,0,37.19,0.96,9.27,5.55,6.9,0
20100202:1611,0,0,0,0,0,5.6,6.62,0
20100202:1711,0,0,0,0,0,5.61,6.62,0
20100202:1811,0,0,0,0,0,5.61,6.62,0
20100202:1911,0,0,0,0,0,5.65,5.93,0
20100202:2011,0,0,0,0,0,5.08,4.76,0
20100202:2111,0,0,0,0,0,3.62,4.69,0
20100202:2211,0,0,0,0,0,2.4,3.03,0
20100202:2311,0,0,0,0,0,2.3,2.76,0
20100203:0011,0,0,0,0,0,2.4,3.59,0
20100203:0111,0,0,0,0,0,2.48,4.21,0
20100203:0211,0,0,0,0,0,2.37,4.41,0
20100203:0311,0,0,0,0,0,2.15,4.55,0
20100203:0411,0,0,0,0,0,1.95,4.69,0
20100203:0511,0,0,0,0,0,1.77,4.62,0
20100203:0611,0,0,0,0,0,1.58,4.55,0
20100203:0711,0,0,0,0,0,1.17,3.45,0
20100203:0811,244.18,74.53,51.11,1.28,6,1.15,3.38,0
20100203:0911,606.51,160.12,119.9,3.39,12.74,2.19,3.45,0
20100203:1011,1463.8,533.33,133.63,6.51,17.84,3.25,4.07,0
20100203:1111,1489.98,500.55,178.44,7.31,20.85,3.91,4.55,0
20100203:1211,1117.04,300.37,206.98,6.51,21.47,4.39,4.41,0
20100203:1311,755.93,167,179.64,5.15,19.62,4.54,4,0
20100203:1411,369.67,58.93,120.1,3.23,15.52,4.49,3.31,0
20100203:1511,576.95,180.98,91.26,2.62,9.54,4.09,2.62,0
20100203:1611,0,0,0,0,0,3.12,2.28,0
20100203:1711,0,0,0,0,0,1.56,2.34,0
20100203:1811,0,0,0,0,0,0.51,2.21,0
20100203:1911,0,0,0,0,0,0.56,2.14,0
20100203:2011,0,0,0,0,0,0.59,2.34,0
20100203:2111,0,0,0,0,0,0.83,2.83,0
20100203:2211,0,0,0,0,0,1.41,3.45,0
20100203:2311,0,0,0,0,0,1.83,4,0
20100204:0011,0,0,0,0,0,2.54,4.14,0
20100204:0111,0,0,0,0,0,3.79,4.62,0
20100204:0211,0,0,0,0,0,5.24,5.59,0
20100204:0311,0,0,0,0,0,5.82,6.14,0
20100204:0411,0,0,0,0,0,5.84,6,0
20100204:0511,0,0,0,0,0,5.72,5.52,0
20100204:0611,0,0,0,0,0,5.48,5.03,0
20100204:0711,0,0,0,0,0,5.05,4.34,0
20100204:0811,158.15,42.31,45.76,1.16,6.24,5.03,4,0
20100204:0911,85.54,0,53.13,1.37,13,5.21,3.72,0
20100204:1011,176.5,2.51,92.52,2.39,18.11,5.57,3.59,0
20100204:1111,318.36,21.43,136.37,3.6,21.14,6.01,3.38,0
20100204:1211,500.36,68.43,169.11,4.6,21.77,6.39,3.31,0
20100204:1311,319.8,26.71,132.28,3.51,19.92,6.93,3.38,0
20100204:1411,91.98,0,56.67,1.46,15.81,7.31,3.17,0
20100204:1511,109.05,9.82,55.06,1.43,9.82,7.49,3.1,0
20100204:1611,0,0,0,0,0,7.15,2.9,0
20100204:1711,0,0,0,0,0,6.45,2.69,0
20100204:1811,0,0,0,0,0,5.82,2.97,0
20100204:1911,0,0,0,0,0,4.67,3.52,0
20100204:2011,0,0,0,0,0,4.11,3.72,0
20100204:2111,0,0,0,0,0,3.45,3.79,0
20100204:2211,0,0,0,0,0,2.88,3.86,0
20100204:2311,0,0,0,0,0,2.45,4.07,0
20100205:0011,0,0,0,0,0,2.22,4.21,0
20100205:0111,0,0,0,0,0,1.91,4.28,0
20100205:0211,0,0,0,0,0,2.02,4.21,0
20100205:0311,0,0,0,0,0,1.79,4.21,0
20100205:0411,0,0,0,0,0,1.45,4.21,0
20100205:0511,0,0,0,0,0,1.5,4.21,0
20100205:0611,0,0,0,0,0,1.78,3.93,0
20100205:0711,0,0,0,0,0,2.19,3.66,0
20100205:0811,20.24,0,19.48,0.5,6.49,2.46,3.52,0
20100205:0911,48.21,0,34.53,0.89,13.26,3.14,3.45,0
20100205:1011,427.78,61.97,141.9,3.85,18.4,4.24,3.38,0
20100205:1111,72.66,0,46.93,1.21,21.44,5.1,3.1,0
20100205:1211,96.47,0,58.44,1.5,22.07,5.7,2.97,0
20100205:1311,68.67,0,45.16,1.16,20.22,6.07,2.83,0
20100205:1411,19.82,0,19.48,0.5,16.1,6.16,2.69,0
20100205:1511,11.21,0,14.17,0.36,10.1,6.38,2.83,0
20100205:1611,15.95,7.64,10.16,0.27,2.68,6.31,2.83,0
20100205:1711,0,0,0,0,0,5.68,3.03,0
20100205:1811,0,0,0,0,0,5.09,3.03,0
20100205:1911,0,0,0,0,0,4.78,2.83,0
20100205:2011,0,0,0,0,0,4.19,2.76,0
20100205:2111,0,0,0,0,0,3.56,2.69,0
20100205:2211,0,0,0,0,0,2.86,2.55,0
20100205:2311,0,0,0,0,0,2.15,2.48,0
20100206:0011,0,0,0,0,0,1.66,2.41,0
20100206:0111,0,0,0,0,0,1.2,2.41,0
20100206:0211,0,0,0,0,0,0.72,2.34,0
20100206:0311,0,0,0,0,0,0.07,2.21,0
20100206:0411,0,0,0,0,0,-0.46,2.14,0
20100206:0511,0,0,0,0,0,-0.91,2,0
20100206:0611,0,0,0,0,0,-0.99,1.86,0
20100206:0711,0,0,0,0,0,-0.48,1.86,0
20100206:0811,270.17,78.95,57.54,1.48,6.74,-0.19,1.86,0
20100206:0911,586.2,146.73,124.16,3.53,13.53,0.84,1.93,0
20100206:1011,399.65,51.43,139.23,3.76,18.68,2,1.79,0
20100206:1111,462.67,55.97,163.29,4.42,21.74,3.23,1.52,0
20100206:1211,310.92,16.18,137.79,3.62,22.38,4.21,1.66,0
20100206:1311,280.96,14.25,126.81,3.32,20.53,4.82,2.14,0
20100206:1411,322.57,41.06,118.15,3.17,16.39,5.12,2.62,0
20100206:1511,736.91,249.89,95.34,3.14,10.38,5.34,2.83,0
20100206:1611,18.08,6.99,11.96,0.32,2.94,5.04,2.28,0
20100206:1711,0,0,0,0,0,4.58,2.14,0
20100206:1811,0,0,0,0,0,4.21,2.34,0
20100206:1911,0,0,0,0,0,3.28,2.34,0
20100206:2011,0,0,0,0,0,2.8,2.48,0
20100206:2111,0,0,0,0,0,2.36,2.55,0
20100206:2211,0,0,0,0,0,1.96,2.62,0
20100206:2311,0,0,0,0,0,1.68,2.62,0
20100207:0011,0,0,0,0,0,1.44,2.48,0
20100207:0111,0,0,0,0,0,1.26,2.41,0
20100207:0211,0,0,0,0,0,0.88,2.28,0
20100207:0311,0,0,0,0,0,0.79,2.14,0
20100207:0411,0,0,0,0,0,0.66,1.93,0
20100207:0511,0,0,0,0,0,0.45,1.79,0
20100207:0611,0,0,0,0,0,0.27,1.79,0
20100207:0711,0,0,0,0,0,0.43,1.38,0
20100207:0811,52.25,3.82,32.53,0.84,6.99,0.41,1.66,0
20100207:0911,96.89,0,57.56,1.48,13.81,0.63,1.72,0
20100207:1011,74.03,0,46.93,1.21,18.97,1.18,1.59,0
20100207:1111,96.35,0,57.56,1.48,22.04,1.73,1.52,0
20100207:1211,73.61,0,46.93,1.21,22.69,2.25,1.38,0
20100207:1311,88.41,0,54.01,1.39,20.83,2.45,1.24,0
20100207:1411,62.5,0,41.62,1.07,16.69,2.68,1.38,0
20100207:1511,57.09,0,38.96,1,10.66,2.78,1.59,0
20100207:1611,5.03,0,9.74,0.25,3.22,2.58,1.59,0
20100207:1711,0,0,0,0,0,2.15,1.72,0
20100207:1811,0,0,0,0,0,1.65,1.93,0
20100207:1911,0,0,0,0,0,1.22,2.55,0
20100207:2011,0,0,0,0,0,0.94,2.28,0
20100207:2111,0,0,0,0,0,0.72,2.07,0
20100207:2211,0,0,0,0,0,0.61,2.14,0
20100207:2311,0,0,0,0,0,0.46,2.41,0
20100208:0011,0,0,0,0,0,0.38,2.55,0
20100208:0111,0,0,0,0,0,0.22,2.83,0
20100208:0211,0,0,0,0,0,0.04,2.97,0
