time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20130208:2010,0,0,0,0,0,-1.44,2.28,0
20130208:2110,0,0,0,0,0,-1.92,2.21,0
20130208:2210,0,0,0,0,0,-2.33,2.14,0
20130208:2310,0,0,0,0,0,-2.67,2,0
20130209:0010,0,0,0,0,0,-3.04,1.79,0
20130209:0110,0,0,0,0,0,-3.59,1.59,0
20130209:0210,0,0,0,0,0,-4.11,1.31,0
20130209:0310,0,0,0,0,0,-4.05,1.17,0
20130209:0410,0,0,0,0,0,-3.65,0.9,0
20130209:0510,0,0,0,0,0,-3.11,0.55,0
20130209:0610,0,0,0,0,0,-3.03,0.41,0
20130209:0710,0,0,0,0,0,-2.78,0.48,0
20130209:0810,88.44,6.99,46.98,0.47,8.31,-2.65,0.34,0
20130209:0910,283.74,29.55,112.03,1.18,15.14,-1.53,0.48,0
20130209:1010,194.43,0,102.91,1.01,20.28,-0.23,0.62,0
20130209:1110,269.63,2.51,134.55,1.34,23.26,1.15,0.62,0
20130209:1210,177.47,0,96.24,0.95,23.76,2.15,0.48,0
20130209:1310,394.49,32.1,166.27,2.08,21.7,2.63,0.55,0
20130209:1410,254.32,18.52,121.54,1.82,17.34,2.72,0.76,0
20130209:1510,112.62,0,66.45,0.67,11.09,2.56,0.97,0
20130209:1610,14.98,0,16.61,0.17,3.45,1.85,0.83,0
20130209:1710,0,0,0,0,0,0.42,1.38,0
20130209:1810,0,0,0,0,0,-0.36,1.45,0
20130209:1910,0,0,0,0,0,-0.78,2.14,0
20130209:2010,0,0,0,0,0,-0.64,2.34,0
20130209:2110,0,0,0,0,0,-0.64,2.48,0
20130209:2210,0,0,0,0,0,-0.65,2.69,0
20130209:2310,0,0,0,0,0,-0.71,2.83,0
20130210:0010,0,0,0,0,0,-0.82,2.9,0
20130210:0110,0,0,0,0,0,-0.95,2.97,0
20130210:0210,0,0,0,0,0,-1.26,2.9,0
20130210:0310,0,0,0,0,0,-1.5,2.83,0
20130210:0410,0,0,0,0,0,-1.67,2.83,0
20130210:0510,0,0,0,0,0,-1.88,2.83,0
20130210:0610,0,0,0,0,0,-2.3,2.83,0
20130210:0710,0,0,0,0,0,-1.99,3.1,0
20130210:0810,635.4,211.95,81.89,1.03,8.58,-1.99,2.97,0
20130210:0910,797.64,231.96,131.38,1.98,15.43,-1.4,3.31,0
20130210:1010,1035.92,336.58,133.91,3.01,20.59,-0.39,3.93,0
20130210:1110,991.28,324.51,131.27,3.52,23.58,1.17,4.41,0
20130210:1210,779.22,231.74,136.59,3.48,24.08,1.71,4.69,0
20130210:1310,497.56,123.72,129.53,2.97,22.02,1.88,4.69,0
20130210:1410,220.22,44.05,91.48,2.3,17.64,1.78,4.62,0
20130210:1510,121.52,0,70.14,0.71,11.38,1.55,4.34,0
20130210:1610,16.59,0,17.53,0.18,3.72,1,4.28,0
20130210:1710,0,0,0,0,0,0.06,4.41,0
20130210:1810,0,0,0,0,0,-0.49,4.48,0
20130210:1910,0,0,0,0,0,-0.57,4.83,0
20130210:2010,0,0,0,0,0,-0.86,4.83,0
20130210:2110,0,0,0,0,0,-1.19,4.97,0
20130210:2210,0,0,0,0,0,-1.51,5.1,0
20130210:2310,0,0,0,0,0,-1.57,5.1,0
20130211:0010,0,0,0,0,0,-1.66,5.1,0
20130211:0110,0,0,0,0,0,-1.83,5.1,0
20130211:0210,0,0,0,0,0,-1.94,5.17,0
20130211:0310,0,0,0,0,0,-2,5.1,0
20130211:0410,0,0,0,0,0,-1.78,5.03,0
20130211:0510,0,0,0,0,0,-1.68,4.9,0
20130211:0610,0,0,0,0,0,-1.69,4.9,0
20130211:0710,0,0,0,0,0,-1.69,3.93,0
20130211:0810,244.48,53.49,70.45,0.73,8.85,-1.38,4.28,0
20130211:0910,302.88,31.04,118.03,1.25,15.73,-0.96,4.69,0
20130211:1010,208.2,1.56,106.87,1.06,20.9,-0.16,5.03,0
20130211:1110,146.22,0,80.99,0.8,23.91,0.16,4.83,0
20130211:1210,96.1,0,58.12,0.57,24.41,0.82,5.03,0
20130211:1310,295.62,4.3,143.62,1.47,22.34,0.94,4.76,0
20130211:1410,222.93,2.08,114.42,1.19,17.95,1.08,4.69,0
20130211:1510,133.9,0,75.68,0.77,11.67,1.06,4.28,0
20130211:1610,18.15,0,18.46,0.19,4,0.79,4,0
20130211:1710,0,0,0,0,0,0.55,3.93,0
20130211:1810,0,0,0,0,0,0.48,3.93,0
20130211:1910,0,0,0,0,0,-0.48,3.79,0
20130211:2010,0,0,0,0,0,-0.7,3.72,0
20130211:2110,0,0,0,0,0,-1.15,3.59,0
20130211:2210,0,0,0,0,0,-1.68,3.52,0
20130211:2310,0,0,0,0,0,-2.18,3.59,0
20130212:0010,0,0,0,0,0,-2.57,3.59,0
20130212:0110,0,0,0,0,0,-2.93,3.52,0
20130212:0210,0,0,0,0,0,-3.23,3.45,0
20130212:0310,0,0,0,0,0,-3.51,3.31,0
20130212:0410,0,0,0,0,0,-3.71,3.31,0
20130212:0510,0,0,0,0,0,-3.87,3.24,0
20130212:0610,0,0,0,0,0,-4.04,3.1,0
20130212:0710,0,0,0,0,0,-3.52,2.9,0
20130212:0810,112.74,9.81,55.17,0.55,9.13,-3.04,2.9,0
20130212:0910,132.7,0,74.32,0.73,16.02,-1.9,3.59,0
20130212:1010,150.93,0,82.9,0.82,21.22,-0.62,4.21,0
20130212:1110,180.05,0,96.24,0.95,24.24,0.21,3.79,0
20130212:1210,151.97,0,83.85,0.82,24.74,0.75,3.52,0
20130212:1310,194.06,0,102.91,1.01,22.66,1.17,3.38,0
20130212:1410,183.59,0.35,98.02,0.97,18.26,1.1,3.24,0
20130212:1510,111.87,0,65.52,0.67,11.96,0.82,3.24,0
20130212:1610,16.64,0,17.53,0.18,4.28,0.31,2.9,0
20130212:1710,0,0,0,0,0,-0.18,2.28,0
20130212:1810,0,0,0,0,0,-0.39,2,0
20130212:1910,0,0,0,0,0,-0.66,1.79,0
20130212:2010,0,0,0,0,0,-0.71,1.66,0
20130212:2110,0,0,0,0,0,-0.81,1.52,0
20130212:2210,0,0,0,0,0,-0.86,1.45,0
20130212:2310,0,0,0,0,0,-1.12,1.31,0
20130213:0010,0,0,0,0,0,-1.14,1.45,0
20130213:0110,0,0,0,0,0,-1.24,1.59,0
20130213:0210,0,0,0,0,0,-1.26,1.59,0
20130213:0310,0,0,0,0,0,-1.6,1.31,0
20130213:0410,0,0,0,0,0,-2.81,1.24,0
20130213:0510,0,0,0,0,0,-3.49,1.24,0
20130213:0610,0,0,0,0,0,-3.51,1.17,0
20130213:0710,0,0,0,0,0,-3.55,1.31,0
20130213:0810,314.59,73.63,80.7,0.85,9.42,-2.66,1.03,0
20130213:0910,723.09,190.7,143.74,1.98,16.33,-0.92,1.1,0
20130213:1010,624.34,109.74,183.07,2.3,21.54,0.53,1.03,0
20130213:1110,437.89,27.27,184.67,2,24.57,1.58,0.83,0
20130213:1210,443.2,25.63,189.69,2.1,25.07,2.26,1.31,0
20130213:1310,471.35,62.66,172.8,2.56,22.99,2.41,0.83,0
20130213:1410,260.38,40.52,110.48,2.3,18.57,2.21,0.9,0
20130213:1510,136.82,0,77.52,0.79,12.26,2.1,1.38,0
20130213:1610,22.74,0,21.23,0.22,4.55,1.77,1.31,0
20130213:1710,0,0,0,0,0,0.96,1.45,0
20130213:1810,0,0,0,0,0,0.25,1.66,0
20130213:1910,0,0,0,0,0,-0.07,1.93,0
20130213:2010,0,0,0,0,0,-0.33,2.14,0
20130213:2110,0,0,0,0,0,-0.9,2.34,0
20130213:2210,0,0,0,0,0,-1.33,2.34,0
20130213:2310,0,0,0,0,0,-1.78,2.48,0
20130214:0010,0,0,0,0,0,-2.02,2.62,0
20130214:0110,0,0,0,0,0,-2.2,2.76,0
20130214:0210,0,0,0,0,0,-2.29,2.9,0
20130214:0310,0,0,0,0,0,-2.19,3.17,0
20130214:0410,0,0,0,0,0,-1.92,3.52,0
20130214:0510,0,0,0,0,0,-1.79,3.66,0
20130214:0610,0,0,0,0,0,-1.48,3.86,0
20130214:0710,0,0,0,0,0,-1.65,4.07,0
20130214:0810,55.28,0,38.11,0.37,9.71,-1.21,4.07,0
20130214:0910,146.69,0,80.99,0.8,16.63,-0.62,4.07,0
20130214:1010,186.77,0,99.1,0.97,21.86,-0.04,4.28,0
20130214:1110,196.96,0,103.86,1.02,24.9,0.59,4.48,0
20130214:1210,139.4,0,78.13,0.77,25.41,0.81,4.07,0
20130214:1310,166.78,0,90.52,0.89,23.32,0.83,4,0
20130214:1410,123.03,0,70.51,0.69,18.88,0.36,4.55,0
20130214:1510,26.21,0,23.07,0.23,12.55,0.38,4.55,0
20130214:1610,0,0,4.61,0.05,4.83,0.5,4.14,0
20130214:1710,0,0,0,0,0,0.43,3.86,0
20130214:1810,0,0,0,0,0,0.57,3.59,0
20130214:1910,0,0,0,0,0,0.37,3.24,0
20130214:2010,0,0,0,0,0,0.6,2.9,0
20130214:2110,0,0,0,0,0,0.8,2.62,0
20130214:2210,0,0,0,0,0,1.08,2.41,0
20130214:2310,0,0,0,0,0,1.06,2.28,0
20130215:0010,0,0,0,0,0,1.07,2.14,0
20130215:0110,0,0,0,0,0,1.08,2,0
20130215:0210,0,0,0,0,0,0.92,1.93,0
20130215:0310,0,0,0,0,0,0.97,1.86,0
20130215:0410,0,0,0,0,0,0.91,1.86,0
20130215:0510,0,0,0,0,0,0.66,1.86,0
20130215:0610,0,0,0,0,0,0.58,1.86,0
20130215:0710,0,0,0,0,0,0.25,1.86,0
20130215:0810,174.96,24.57,69.72,0.71,10,0.65,1.59,0
20130215:0910,184.26,3.98,94.88,0.95,16.95,1.77,2.07,0
20130215:1010,172.53,0,94.33,0.93,22.19,3.71,2.28,0
20130215:1110,223.94,0,118.15,1.16,25.24,5,2.41,0
20130215:1210,258.74,0.98,133.42,1.32,25.75,6.08,2.55,0
20130215:1310,233.99,0.72,122.88,1.22,23.65,6.76,2.69,0
20130215:1410,239.82,2.63,124.79,1.3,19.2,7.06,2.62,0
20130215:1510,100.76,0,61.83,0.63,12.85,6.97,2.34,0
20130215:1610,33.55,0,27.69,0.28,5.11,6.17,2.21,0
20130215:1710,0,0,0,0,0,5.06,2.21,0
20130215:1810,0,0,0,0,0,4.06,2.21,0
20130215:1910,0,0,0,0,0,3.5,2.07,0
20130215:2010,0,0,0,0,0,2.76,2,0
20130215:2110,0,0,0,0,0,2.45,1.93,0
20130215:2210,0,0,0,0,0,2.34,1.86,0
20130215:2310,0,0,0,0,0,2.46,1.86,0
20130216:0010,0,0,0,0,0,2.42,1.86,0
20130216:0110,0,0,0,0,0,2.49,1.86,0
20130216:0210,0,0,0,0,0,2.12,1.86,0
20130216:0310,0,0,0,0,0,2.05,1.79,0
20130216:0410,0,0,0,0,0,1.74,1.79,0
20130216:0510,0,0,0,0,0,1.35,1.79,0
20130216:0610,0,0,0,0,0,1.09,1.66,0
20130216:0710,0,0,0,0,0,0.63,1.79,0
20130216:0810,400.79,102.35,92.03,1.01,10.3,1,1.17,0
20130216:0910,386.16,51.24,137.95,1.51,17.26,2.88,1.03,0
20130216:1010,440.94,39.5,175.23,1.91,22.52,4.16,1.38,0
20130216:1110,400.52,17.17,180.7,1.89,25.59,5.07,1.31,0
20130216:1210,348.81,6.87,168.88,1.72,26.1,6.23,1.24,0
20130216:1310,327.86,6.52,160.65,1.67,23.99,6.84,1.45,0
20130216:1410,245.4,2.68,127.65,1.33,19.52,7.22,1.31,0
20130216:1510,141.24,0,81.21,0.82,13.15,7.12,0.76,0
20130216:1610,33.46,0,27.69,0.28,5.39,6.54,0.28,0
20130216:1710,0,0,0,0,0,6.04,0.14,0
20130216:1810,0,0,0,0,0,5.32,0.28,0
20130216:1910,0,0,0,0,0,2.91,1.03,0
20130216:2010,0,0,0,0,0,2.09,0.97,0
20130216:2110,0,0,0,0,0,0.91,1.03,0
20130216:2210,0,0,0,0,0,0.35,1.03,0
20130216:2310,0,0,0,0,0,0.14,0.76,0
20130217:0010,0,0,0,0,0,0.11,0.9,0
20130217:0110,0,0,0,0,0,0.51,0.83,0
20130217:0210,0,0,0,0,0,0.5,0.9,0
20130217:0310,0,0,0,0,0,0.51,0.9,0
20130217:0410,0,0,0,0,0,0.67,0.97,0
20130217:0510,0,0,0,0,0,0.84,1.1,0
20130217:0610,0,0,0,0,0,0.98,1.1,0
20130217:0710,0,0,0,0,0,1.52,1.31,0
20130217:0810,228.71,38.38,80.41,0.83,10.6,1.88,1.45,0
20130217:0910,316.75,29.29,128.87,1.36,17.58,2.63,1.45,0
20130217:1010,260.23,3.02,130.86,1.3,22.86,3.65,1.66,0
20130217:1110,217.99,0,115.29,1.13,25.93,4.49,2,0
20130217:1210,156.84,0,87.66,0.86,26.45,5.09,2.07,0
20130217:1310,208.64,0,111.48,1.1,24.33,5.37,1.93,0
20130217:1410,160.65,0,89.57,0.88,19.84,5.41,1.86,0
20130217:1510,144.68,0,82.14,0.83,13.45,5.36,1.86,0
20130217:1610,40.6,0,31.38,0.32,5.68,5.01,1.52,0
20130217:1710,0,0,0,0,0,4.02,1.86,0
20130217:1810,0,0,0,0,0,3.37,2.07,0
20130217:1910,0,0,0,0,0,3.16,1.72,0
20130217:2010,0,0,0,0,0,2.95,1.66,0
20130217:2110,0,0,0,0,0,2.49,1.72,0
20130217:2210,0,0,0,0,0,2.13,1.79,0
20130217:2310,0,0,0,0,0,2,1.72,0
20130218:0010,0,0,0,0,0,1.69,1.66,0
20130218:0110,0,0,0,0,0,1.4,1.59,0
20130218:0210,0,0,0,0,0,1.01,1.59,0
20130218:0310,0,0,0,0,0,0.57,1.52,0
20130218:0410,0,0,0,0,0,0.01,1.45,0
20130218:0510,0,0,0,0,0,-0.37,1.45,0
20130218:0610,0,0,0,0,0,-0.82,1.45,0
20130218:0710,85.24,38.37,14.95,0.16,2.72,-1.69,1.72,0
20130218:0810,837.22,295.38,91.64,1.45,10.91,-0.6,1.24,0
20130218:0910,1113,410.07,108.64,2.68,17.91,1.93,1.24,0
20130218:1010,1246.22,504.64,83.15,3.74,23.2,3.49,1.17,0
20130218:1110,1151.66,463.91,84.95,4.26,26.29,4.89,1.1,0
20130218:1210,903.64,328.6,108.83,4.17,26.8,5.75,1.45,0
20130218:1310,595.99,228.29,82.91,3.84,24.66,6.1,1.17,0
20130218:1410,224.46,94.8,60.08,3.04,20.16,6.34,0.97,0
20130218:1510,137.94,0,79.37,0.81,13.75,6.21,0.9,0
20130218:1610,47.39,0,35.07,0.36,5.96,5.79,1.03,0
20130218:1710,0,0,0,0,0,4.74,1.59,0
20130218:1810,0,0,0,0,0,3.79,1.52,0
20130218:1910,0,0,0,0,0,2.17,1.45,0
20130218:2010,0,0,0,0,0,1,1.31,0
20130218:2110,0,0,0,0,0,0.54,1.17,0
20130218:2210,0,0,0,0,0,0.27,1.17,0
20130218:2310,0,0,0,0,0,-0.15,1.17,0
20130219:0010,0,0,0,0,0,-0.64,1.38,0
20130219:0110,0,0,0,0,0,-1.21,1.52,0
20130219:0210,0,0,0,0,0,-1.36,1.72,0
20130219:0310,0,0,0,0,0,-1.23,1.79,0
20130219:0410,0,0,0,0,0,-1.35,1.79,0
20130219:0510,0,0,0,0,0,-1.48,1.72,0
20130219:0610,0,0,0,0,0,-1.58,1.66,0
20130219:0710,42.58,17.49,14.59,0.15,3.02,-0.82,1.45,0
20130219:0810,167.25,17.05,73.73,0.75,11.22,0.65,1.45,0
20130219:0910,140.24,0,79.09,0.78,18.23,2.19,2,0
20130219:1010,127.17,0,73.37,0.72,23.55,3.34,2.34,0
20130219:1110,216.53,0,114.34,1.12,26.64,4.1,2.69,0
20130219:1210,178.26,0,97.19,0.96,27.15,4.43,2.48,0
20130219:1310,188.36,0,101.95,1,25.01,4.82,2.41,0
20130219:1410,207.48,0.4,110.42,1.1,20.48,4.86,2.21,0
20130219:1510,179.25,0,97.83,0.99,14.05,4.72,1.72,0
20130219:1610,51.31,0,36.92,0.37,6.24,4.42,1.38,0
20130219:1710,0,0,0,0,0,3.92,1.45,0
20130219:1810,0,0,0,0,0,3.44,1.52,0
20130219:1910,0,0,0,0,0,3.49,1.66,0
20130219:2010,0,0,0,0,0,3.45,1.93,0
20130219:2110,0,0,0,0,0,3.33,2.9,0
20130219:2210,0,0,0,0,0,2.87,3.52,0
20130219:2310,0,0,0,0,0,2.2,3.59,0
20130220:0010,0,0,0,0,0,1.39,3.59,0
20130220:0110,0,0,0,0,0,0.53,3.66,0
20130220:0210,0,0,0,0,0,-0.15,3.59,0
20130220:0310,0,0,0,0,0,-0.43,3.52,0
20130220:0410,0,0,0,0,0,-0.67,3.45,0
20130220:0510,0,0,0,0,0,-0.84,3.45,0
20130220:0610,0,0,0,0,0,-1.09,3.38,0
20130220:0710,285.42,120.55,23.42,0.28,3.32,-0.96,3.38,0
20130220:0810,917.87,326.49,91.06,1.58,11.54,-0.6,3.59,0
20130220:0910,1138.3,391.2,122.25,2.74,18.57,0,4.62,0
20130220:1010,1113.69,343.06,161.83,3.43,23.89,0.58,4.28,0
20130220:1110,566.08,50.78,214.59,2.45,27,1.25,4.14,0
20130220:1210,493.87,27.29,207.77,2.3,27.51,1.58,3.93,0
20130220:1310,470.58,31.36,196.12,2.35,25.35,1.66,3.86,0
20130220:1410,105.82,0,62.89,0.62,20.81,1.56,3.86,0
20130220:1510,168.27,0,91.37,0.93,14.36,1.39,3.93,0
20130220:1610,43.25,0,32.3,0.33,6.53,1.13,3.45,0
20130220:1710,0,0,0,0,0,0.77,3.03,0
20130220:1810,0,0,0,0,0,0.32,2.83,0
20130220:1910,0,0,0,0,0,-0.23,2.9,0
20130220:2010,0,0,0,0,0,-0.81,2.9,0
20130220:2110,0,0,0,0,0,-1.39,2.97,0
20130220:2210,0,0,0,0,0,-1.75,3.03,0
20130220:2310,0,0,0,0,0,-2.04,3.03,0
20130221:0010,0,0,0,0,0,-2.31,2.97,0
20130221:0110,0,0,0,0,0,-2.57,2.9,0
20130221:0210,0,0,0,0,0,-2.81,2.9,0
20130221:0310,0,0,0,0,0,-3.03,2.9,0
20130221:0410,0,0,0,0,0,-3.18,2.97,0
20130221:0510,0,0,0,0,0,-3.18,3.17,0
20130221:0610,0,0,0,0,0,-3.08,3.24,0
20130221:0710,328.62,133.92,27.59,0.33,3.62,-2.94,3.03,0
20130221:0810,410.99,90.45,103.96,1.14,11.86,-2.23,4,0
20130221:0910,406.32,45.17,147.97,1.6,18.9,-1.28,4.14,0
20130221:1010,380.18,16.25,166.86,1.72,24.24,-0.11,4.62,0
20130221:1110,427.16,14.46,189.91,1.97,27.36,0.74,4.48,0
20130221:1210,137,0,77.18,0.76,27.87,1.34,4.55,0
20130221:1310,403.02,12.41,183.15,1.97,25.7,1.27,4.48,0
20130221:1410,341.74,16.49,156.75,1.98,21.13,1.01,4.28,0
20130221:1510,109.99,0,64.6,0.66,14.66,0.77,4.21,0
20130221:1610,45.19,0,33.22,0.34,6.81,0.51,3.86,0
20130221:1710,0,0,0,0,0,-0.08,3.31,0
20130221:1810,0,0,0,0,0,-0.6,3.38,0
20130221:1910,0,0,0,0,0,-1.66,3.52,0
20130221:2010,0,0,0,0,0,-2,3.52,0
20130221:2110,0,0,0,0,0,-2.28,3.52,0
20130221:2210,0,0,0,0,0,-2.47,3.59,0
20130221:2310,0,0,0,0,0,-2.64,3.52,0
20130222:0010,0,0,0,0,0,-2.8,3.45,0
20130222:0110,0,0,0,0,0,-3,3.38,0
20130222:0210,0,0,0,0,0,-3.17,3.38,0
20130222:0310,0,0,0,0,0,-3.33,3.52,0
20130222:0410,0,0,0,0,0,-3.37,3.66,0
20130222:0510,0,0,0,0,0,-3.17,3.93,0
20130222:0610,0,0,0,0,0,-3,3.93,0
20130222:0710,132.88,48.51,26.26,0.27,3.93,-2.71,4.21,0
20130222:0810,327.29,59.25,99.11,1.06,12.18,-2.32,5.1,0
20130222:0910,518.3,78.34,161.79,1.85,19.24,-1.62,4.97,0
20130222:1010,190.22,0,100.05,0.98,24.6,-1.37,4.9,0
20130222:1110,306.5,1.2,149.68,1.48,27.72,-0.99,4.83,0
20130222:1210,119.56,0,68.6,0.67,28.23,-0.79,4.83,0
20130222:1310,189.42,0,100.05,0.98,26.04,-0.51,4.76,0
20130222:1410,113.09,0,65.75,0.65,21.46,-0.36,4.83,0
20130222:1510,84.92,0,52.6,0.53,14.96,-0.32,4.28,0
20130222:1610,34.77,0,27.69,0.28,7.1,-0.35,4,0
20130222:1710,0,0,0,0,0,-0.6,3.86,0
20130222:1810,0,0,0,0,0,-0.94,3.86,0
20130222:1910,0,0,0,0,0,-1.76,4.14,0
20130222:2010,0,0,0,0,0,-2.01,4.14,0
20130222:2110,0,0,0,0,0,-2.3,4,0
20130222:2210,0,0,0,0,0,-2.67,3.66,0
20130222:2310,0,0,0,0,0,-2.97,3.52,0
20130223:0010,0,0,0,0,0,-3.31,3.45,0
20130223:0110,0,0,0,0,0,-3.64,3.45,0
20130223:0210,0,0,0,0,0,-3.83,3.45,0
20130223:0310,0,0,0,0,0,-3.97,3.52,0
20130223:0410,0,0,0,0,0,-4.13,3.45,0
20130223:0510,0,0,0,0,0,-4.21,3.59,0
20130223:0610,0,0,0,0,0,-4.21,3.59,0
20130223:0710,368.23,142.75,34.74,0.4,4.24,-3.27,4.76,0
20130223:0810,721.41,209.16,116.15,1.51,12.5,-2.7,5.52,0
20130223:0910,491.16,66.56,161.44,1.81,19.58,-1.94,5.79,0
20130223:1010,607.15,73.03,205.64,2.39,24.96,-1.13,5.66,0
20130223:1110,500.36,26.31,208.19,2.23,28.09,-0.42,5.38,0
20130223:1210,403.77,7.76,186.04,1.9,28.59,0.25,5.31,0
20130223:1310,466.34,23.42,199.57,2.28,26.39,0.45,5.03,0
20130223:1410,314.69,5.92,151.47,1.64,21.79,0.68,4.83,0
20130223:1510,195.75,0,103.36,1.05,15.27,0.84,4.83,0
20130223:1610,52.4,0,36.92,0.37,7.38,0.61,4.34,0
20130223:1710,0,0,0,0,0,0,3.52,0
20130223:1810,0,0,0,0,0,-0.43,3.38,0
20130223:1910,0,0,0,0,0,-0.75,3.72,0
20130223:2010,0,0,0,0,0,-0.93,3.66,0
20130223:2110,0,0,0,0,0,-1.33,3.45,0
20130223:2210,0,0,0,0,0,-1.52,3.45,0
20130223:2310,0,0,0,0,0,-1.55,3.72,0
20130224:0010,0,0,0,0,0,-1.41,3.93,0
20130224:0110,0,0,0,0,0,-1.36,4.14,0
20130224:0210,0,0,0,0,0,-1.31,4.34,0
20130224:0310,0,0,0,0,0,-1.27,4.41,0
20130224:0410,0,0,0,0,0,-1.26,4.21,0
20130224:0510,0,0,0,0,0,-1.21,4.07,0
20130224:0610,0,0,0,0,0,-1.19,4.07,0
20130224:0710,10.09,0,13.34,0.13,4.56,-0.92,4.07,0
20130224:0810,111.38,2.6,62.3,0.62,12.83,-0.65,3.38,0
20130224:0910,88.39,0,54.31,0.53,19.93,0.02,5.1,0
20130224:1010,110.53,0,64.79,0.64,25.32,0.55,4.76,0
20130224:1110,139.38,0,78.13,0.77,28.46,0.99,5.03,0
20130224:1210,261.02,0,132.44,1.3,28.96,1.4,4.9,0
20130224:1310,311.31,1.47,153.34,1.53,26.75,1.65,4.55,0
20130224:1410,136.7,0,77.18,0.76,22.12,1.7,4.07,0
20130224:1510,143.72,0,80.29,0.82,15.57,1.57,4.55,0
20130224:1610,57.73,0,39.68,0.4,7.67,1.21,3.59,0
20130224:1710,0,0,0,0,0,0.82,3.31,0
20130224:1810,0,0,0,0,0,0.53,3.24,0
20130224:1910,0,0,0,0,0,-0.09,2.9,0
20130224:2010,0,0,0,0,0,-0.11,2.83,0
20130224:2110,0,0,0,0,0,-0.06,2.55,0
20130224:2210,0,0,0,0,0,-0.07,2.34,0
20130224:2310,0,0,0,0,0,-0.11,2.21,0
20130225:0010,0,0,0,0,0,-0.16,2.48,0
20130225:0110,0,0,0,0,0,-0.15,2.83,0
20130225:0210,0,0,0,0,0,0,2.9,0
20130225:0310,0,0,0,0,0,0.07,2.76,0
20130225:0410,0,0,0,0,0,0.08,2.83,0
20130225:0510,0,0,0,0,0,0.17,3.1,0
20130225:0610,0,0,0,0,0,0.26,3.17,0
20130225:0710,114.72,34.59,32.48,0.33,4.88,0.48,3.03,0
20130225:0810,211.2,20.49,89.59,0.92,13.17,0.81,3.66,0
20130225:0910,273.87,9.09,129,1.3,20.28,1.23,3.24,0
20130225:1010,56.3,0,39.07,0.38,25.68,1.83,3.59,0
20130225:1110,167.5,0,91.47,0.9,28.83,2.51,3.72,0
20130225:1210,165.02,0,90.52,0.89,29.33,2.99,3.66,0
20130225:1310,94.81,0,58.12,0.57,27.1,3.41,3.86,0
20130225:1410,150.09,0,83.85,0.82,22.45,3.44,4.07,0
20130225:1510,132.63,0,75.68,0.77,15.88,2.98,4,0
20130225:1610,68.55,0,45.22,0.46,7.96,2.38,3.66,0
20130225:1710,0,0,0,0,0,1.86,3.52,0
20130225:1810,0,0,0,0,0,1.59,3.45,0
20130225:1910,0,0,0,0,0,1.05,3.31,0
20130225:2010,0,0,0,0,0,1.1,3.31,0
20130225:2110,0,0,0,0,0,1.25,3.24,0
20130225:2210,0,0,0,0,0,1.25,3.1,0
20130225:2310,0,0,0,0,0,0.93,3.03,0
20130226:0010,0,0,0,0,0,0.64,2.9,0
20130226:0110,0,0,0,0,0,0.19,2.69,0
20130226:0210,0,0,0,0,0,-0.09,2.62,0
20130226:0310,0,0,0,0,0,-0.39,2.48,0
20130226:0410,0,0,0,0,0,-0.8,2.41,0
20130226:0510,0,0,0,0,0,-1.12,2.48,0
20130226:0610,0,0,0,0,0,-1.25,2.34,0
20130226:0710,185.23,60.12,38.47,0.39,5.2,-1.16,2.21,0
20130226:0810,439.33,90.75,118.09,1.31,13.5,-0.07,2.41,0
20130226:0910,202.17,1.8,105.02,1.04,20.63,1.69,2.41,0
20130226:1010,308.49,2.87,151.8,1.51,26.05,2.99,2.69,0
20130226:1110,416.59,10.65,192.36,1.97,29.21,3.58,2.48,0
20130226:1210,114.48,0,67.65,0.67,29.7,4.19,2.76,0
20130226:1310,391.62,8.08,185.36,1.93,27.45,4.78,2.97,0
20130226:1410,361.46,68.66,131.25,2.96,22.78,5.32,3.1,0
20130226:1510,207.3,0,110.75,1.12,16.19,5.53,3.1,0
20130226:1610,69.29,0,46.14,0.47,8.24,5.48,2.76,0
20130226:1710,0,0,0,0,0,4.87,2.69,0
20130226:1810,0,0,0,0,0,4.26,2.97,0
20130226:1910,0,0,0,0,0,3.41,3.17,0
20130226:2010,0,0,0,0,0,3.14,3.17,0
20130226:2110,0,0,0,0,0,2.89,3.1,0
20130226:2210,0,0,0,0,0,2.61,2.97,0
20130226:2310,0,0,0,0,0,2.35,2.9,0
20130227:0010,0,0,0,0,0,2.08,2.9,0
20130227:0110,0,0,0,0,0,1.76,3.03,0
20130227:0210,0,0,0,0,0,1.5,3.17,0
20130227:0310,0,0,0,0,0,1.21,3.17,0
20130227:0410,0,0,0,0,0,1.05,3.24,0
20130227:0510,0,0,0,0,0,0.92,3.31,0
20130227:0610,0,0,0,0,0,0.71,3.17,0
20130227:0710,43.8,5.2,27.37,0.27,5.53,0.59,2.83,0
20130227:0810,108.23,0,63.84,0.63,13.84,0.91,4,0
20130227:0910,134.84,0,76.23,0.75,20.99,1.31,3.72,0
20130227:1010,115.94,0,67.65,0.67,26.42,1.74,3.45,0
20130227:1110,121.87,0,70.51,0.69,29.58,2.11,3.38,0
20130227:1210,81.27,0,51.45,0.51,30.07,2.47,3.17,0
20130227:1310,113.16,0,66.7,0.66,27.81,2.96,3.03,0
20130227:1410,94.88,0,58.12,0.57,23.11,3.14,3.1,0
