time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20140118:2011,0,0,0,0,0,5.48,3.24,0
20140118:2111,0,0,0,0,0,5.12,3.17,0
20140118:2211,0,0,0,0,0,4.72,2.97,0
20140118:2311,0,0,0,0,0,4.52,2.9,0
20140119:0011,0,0,0,0,0,4.36,2.9,0
20140119:0111,0,0,0,0,0,4.49,2.83,0
20140119:0211,0,0,0,0,0,4.41,2.76,0
20140119:0311,0,0,0,0,0,4.26,2.69,0
20140119:0411,0,0,0,0,0,3.8,3.03,0
20140119:0511,0,0,0,0,0,3.45,3.31,0
20140119:0611,0,0,0,0,0,3.31,3.66,0
20140119:0711,0,0,0,0,0,3.63,4.21,0
20140119:0811,8.73,0,12.41,0.32,4.09,3.71,4.34,0
20140119:0911,519.76,144,99.81,2.56,10.26,4.05,4.28,0
20140119:1011,861.2,246.38,148.2,4.21,14.72,4.67,3.52,0
20140119:1111,1017.4,293.62,172.47,5.11,17.1,4.98,3.31,0
20140119:1211,724.51,173.37,161.53,4.46,17.18,5.48,3.38,0
20140119:1311,1277.22,462.88,128.76,5.14,14.93,5.76,2.9,0
20140119:1411,526.53,148.96,100.71,2.67,10.59,5.76,2.97,0
20140119:1511,381.05,153.82,36.84,1.09,4.5,5.64,2.83,0
20140119:1611,0,0,0,0,0,5.25,2.76,0
20140119:1711,0,0,0,0,0,4.9,2.76,0
20140119:1811,0,0,0,0,0,4.62,2.69,0
20140119:1911,0,0,0,0,0,4.16,2.48,0
20140119:2011,0,0,0,0,0,3.78,2.48,0
20140119:2111,0,0,0,0,0,4.13,2.34,0
20140119:2211,0,0,0,0,0,4,2.28,0
20140119:2311,0,0,0,0,0,4.04,2.21,0
20140120:0011,0,0,0,0,0,4.04,2.14,0
20140120:0111,0,0,0,0,0,3.77,2.14,0
20140120:0211,0,0,0,0,0,3.62,2.21,0
20140120:0311,0,0,0,0,0,3.36,2.28,0
20140120:0411,0,0,0,0,0,3.03,2.41,0
20140120:0511,0,0,0,0,0,2.68,2.55,0
20140120:0611,0,0,0,0,0,2.35,2.48,0
20140120:0711,0,0,0,0,0,1.65,2.21,0
20140120:0811,81.86,26.69,24.67,0.63,4.24,1.47,2.21,0
20140120:0911,235.65,43.67,75.77,1.95,10.43,1.41,2.34,0
20140120:1011,145.38,3.01,76.76,1.97,14.91,1.49,2.34,0
20140120:1111,154.53,2.8,81.1,2.08,17.31,1.6,2.34,0
20140120:1211,117.65,0,67.35,1.72,17.39,1.74,2.28,0
20140120:1311,98.33,0,58.49,1.49,15.15,1.82,2.07,0
20140120:1411,89.78,3.41,51.1,1.31,10.81,1.85,1.93,0
20140120:1511,8.85,0,12.41,0.32,4.72,1.76,2.07,0
20140120:1611,0,0,0,0,0,1.56,2.07,0
20140120:1711,0,0,0,0,0,1.37,1.79,0
20140120:1811,0,0,0,0,0,1.15,1.52,0
20140120:1911,0,0,0,0,0,0.95,1.24,0
20140120:2011,0,0,0,0,0,0.92,1.45,0
20140120:2111,0,0,0,0,0,0.86,1.31,0
20140120:2211,0,0,0,0,0,0.81,1.24,0
20140120:2311,0,0,0,0,0,0.67,1.1,0
20140121:0011,0,0,0,0,0,0.64,1.1,0
20140121:0111,0,0,0,0,0,0.64,1.17,0
20140121:0211,0,0,0,0,0,0.6,0.83,0
20140121:0311,0,0,0,0,0,0.62,0.62,0
20140121:0411,0,0,0,0,0,0.62,0.48,0
20140121:0511,0,0,0,0,0,0.68,0.83,0
20140121:0611,0,0,0,0,0,0.64,0.9,0
20140121:0711,0,0,0,0,0,0.38,0.48,0
20140121:0811,29.83,6.44,18.4,0.48,4.39,0.46,0.48,0
20140121:0911,86.82,3.59,49.35,1.27,10.61,0.69,0.55,0
20140121:1011,264.62,29.78,102.39,2.67,15.11,1.02,0.48,0
20140121:1111,245.02,16.62,107.1,2.78,17.52,1.16,0.62,0
20140121:1211,119.54,0,68.24,1.74,17.62,1.47,0.83,0
20140121:1311,90.67,0,54.95,1.4,15.38,1.68,0.83,0
20140121:1411,26.61,0,23.04,0.59,11.04,1.77,0.76,0
20140121:1511,3.92,0,8.86,0.23,4.95,1.76,0.34,0
20140121:1611,0,0,0,0,0,1.65,0.41,0
20140121:1711,0,0,0,0,0,1.48,0.9,0
20140121:1811,0,0,0,0,0,1.37,1.17,0
20140121:1911,0,0,0,0,0,1.88,1.1,0
20140121:2011,0,0,0,0,0,1.97,1.17,0
20140121:2111,0,0,0,0,0,1.89,1.17,0
20140121:2211,0,0,0,0,0,1.9,1.17,0
20140121:2311,0,0,0,0,0,2.04,1.1,0
20140122:0011,0,0,0,0,0,2.17,1.17,0
20140122:0111,0,0,0,0,0,2.21,1.24,0
20140122:0211,0,0,0,0,0,2.43,1.24,0
20140122:0311,0,0,0,0,0,2.37,1.38,0
20140122:0411,0,0,0,0,0,2.52,1.38,0
20140122:0511,0,0,0,0,0,2.45,1.31,0
20140122:0611,0,0,0,0,0,2.58,1.24,0
20140122:0711,0,0,0,0,0,2.88,1.31,0
20140122:0811,79.14,24.88,25.42,0.66,4.56,2.96,1.45,0
20140122:0911,125.29,10.6,60.61,1.56,10.79,3.23,2.07,0
20140122:1011,112.59,0,65.58,1.67,15.31,3.87,2.21,0
20140122:1111,160.13,2.74,84.64,2.17,17.74,4.44,2.28,0
20140122:1211,144.83,0,80.65,2.06,17.85,4.88,2.21,0
20140122:1311,109.94,0,64.69,1.65,15.62,5.25,2.21,0
20140122:1411,87.92,3.29,51.05,1.31,11.27,5.38,2.21,0
20140122:1511,76.9,20.91,28.76,0.75,5.18,5.24,2.28,0
20140122:1611,0,0,0,0,0,4.67,2.41,0
20140122:1711,0,0,0,0,0,4.06,2.48,0
20140122:1811,0,0,0,0,0,3.2,2.62,0
20140122:1911,0,0,0,0,0,2.85,2.21,0
20140122:2011,0,0,0,0,0,2.68,2.21,0
20140122:2111,0,0,0,0,0,2.2,2.14,0
20140122:2211,0,0,0,0,0,2.34,1.93,0
20140122:2311,0,0,0,0,0,2.03,2,0
20140123:0011,0,0,0,0,0,1.7,2.07,0
20140123:0111,0,0,0,0,0,1.33,2.14,0
20140123:0211,0,0,0,0,0,1.02,2.14,0
20140123:0311,0,0,0,0,0,0.61,2.14,0
20140123:0411,0,0,0,0,0,0.26,2.14,0
20140123:0511,0,0,0,0,0,-0.01,2.07,0
20140123:0611,0,0,0,0,0,-0.29,2.14,0
20140123:0711,0,0,0,0,0,-0.02,2.28,0
20140123:0811,128.98,42.05,30.97,0.79,4.73,0.02,2.28,0
20140123:0911,907.85,302.6,110.23,3.37,10.98,0.89,2.28,0
20140123:1011,441.86,81.57,127.04,3.37,15.52,2.24,2.41,0
20140123:1111,325.85,35.33,123.97,3.26,17.97,3.21,2.62,0
20140123:1211,491.29,83.37,147.83,3.96,18.08,3.73,2.69,0
20140123:1311,164.37,5.63,83.44,2.15,15.86,4.04,2.83,0
20140123:1411,74.87,0,47.86,1.22,11.51,4.2,2.97,0
20140123:1511,0,0,4.43,0.11,5.41,4.12,3.1,0
20140123:1611,0,0,0,0,0,3.98,3.17,0
20140123:1711,0,0,0,0,0,3.72,3.24,0
20140123:1811,0,0,0,0,0,3.54,3.17,0
20140123:1911,0,0,0,0,0,3.24,2.76,0
20140123:2011,0,0,0,0,0,3.31,2.41,0
20140123:2111,0,0,0,0,0,3.4,2,0
20140123:2211,0,0,0,0,0,3.43,1.66,0
20140123:2311,0,0,0,0,0,3.41,1.24,0
20140124:0011,0,0,0,0,0,3.32,0.9,0
20140124:0111,0,0,0,0,0,3.27,0.69,0
20140124:0211,0,0,0,0,0,3.28,0.83,0
20140124:0311,0,0,0,0,0,3.05,0.97,0
20140124:0411,0,0,0,0,0,3.03,0.9,0
20140124:0511,0,0,0,0,0,2.93,0.9,0
20140124:0611,0,0,0,0,0,2.68,1.03,0
20140124:0711,0,0,0,0,0,2.6,0.41,0
20140124:0811,111.72,34.81,30.95,0.79,4.9,2.45,0.48,0
20140124:0911,89.43,3.42,51.08,1.31,11.17,2.53,1.17,0
20140124:1011,68.1,0,44.31,1.13,15.73,2.54,2,0
20140124:1111,81.12,0,50.51,1.29,18.2,2.37,2.28,0
20140124:1211,79.26,0,49.63,1.27,18.33,2.31,2.21,0
20140124:1311,66.34,0,43.43,1.11,16.11,2.34,2.07,0
20140124:1411,48.48,0,34.56,0.88,11.76,2.16,2.07,0
20140124:1511,14.38,0,15.95,0.41,5.65,1.75,2.55,0
20140124:1611,0,0,0,0,0,1.17,2.83,0
20140124:1711,0,0,0,0,0,0.51,2.48,0
20140124:1811,0,0,0,0,0,-0.23,2.21,0
20140124:1911,0,0,0,0,0,-0.1,2.48,0
20140124:2011,0,0,0,0,0,-0.33,2.69,0
20140124:2111,0,0,0,0,0,-0.38,2.62,0
20140124:2211,0,0,0,0,0,-0.5,2.21,0
20140124:2311,0,0,0,0,0,-0.49,2.21,0
20140125:0011,0,0,0,0,0,-0.65,2.55,0
20140125:0111,0,0,0,0,0,-0.92,2.55,0
20140125:0211,0,0,0,0,0,-0.94,2.41,0
20140125:0311,0,0,0,0,0,-0.85,2.41,0
20140125:0411,0,0,0,0,0,-0.67,2.62,0
20140125:0511,0,0,0,0,0,-0.59,2.55,0
20140125:0611,0,0,0,0,0,-0.53,2.62,0
20140125:0711,0,0,0,0,0,-0.34,2.69,0
20140125:0811,16.02,0,16.84,0.43,5.09,-0.09,2.55,0
20140125:0911,436.21,104.53,100.57,2.62,11.38,0.39,2.41,0
20140125:1011,151.38,2.85,79.37,2.04,15.95,0.77,2.41,0
20140125:1111,489.8,79.92,148.62,3.98,18.43,1.69,2.69,0
20140125:1211,497.66,81.71,150.87,4.05,18.57,2.38,2.76,0
20140125:1311,282.87,30.25,110.31,2.9,16.36,3.09,2.9,0
20140125:1411,145.9,12.53,68.03,1.76,12.01,3.45,2.97,0
20140125:1511,39.56,4.67,25.58,0.66,5.89,3.41,3.24,0
20140125:1611,0,0,0,0,0,3.27,3.59,0
20140125:1711,0,0,0,0,0,3.32,4.21,0
20140125:1811,0,0,0,0,0,3.61,4.97,0
20140125:1911,0,0,0,0,0,3.33,4.55,0
20140125:2011,0,0,0,0,0,3.06,4.9,0
20140125:2111,0,0,0,0,0,1.8,4.76,0
20140125:2211,0,0,0,0,0,1.37,4.62,0
20140125:2311,0,0,0,0,0,1.64,3.17,0
20140126:0011,0,0,0,0,0,2.78,3.66,0
20140126:0111,0,0,0,0,0,3.32,5.66,0
20140126:0211,0,0,0,0,0,3.18,5.72,0
20140126:0311,0,0,0,0,0,2.82,5.03,0
20140126:0411,0,0,0,0,0,2.36,4.07,0
20140126:0511,0,0,0,0,0,1.73,3.1,0
20140126:0611,0,0,0,0,0,0.95,2.28,0
20140126:0711,0,0,0,0,0,2.54,1.52,0
20140126:0811,55.08,10.83,27.32,0.7,5.28,2.13,0.62,0
20140126:0911,206.46,29.87,77.55,2.01,11.58,2.3,0.48,0
20140126:1011,358.19,53.51,120.57,3.19,16.18,3.25,0.9,0
20140126:1111,851.46,213.62,178.59,5.11,18.68,3.86,1.72,0
20140126:1211,601.9,117.41,163.29,4.46,18.83,4.89,2.76,0
20140126:1311,232.57,16.31,103.53,2.69,16.61,5.33,2.9,0
20140126:1411,219.28,30.82,83.04,2.17,12.26,5.08,3.24,0
20140126:1511,72.54,13.52,33.67,0.86,6.14,4.71,3.31,0
20140126:1611,0,0,0,0,0,4.04,3.72,0
20140126:1711,0,0,0,0,0,3.66,4.28,0
20140126:1811,0,0,0,0,0,3.33,4.9,0
20140126:1911,0,0,0,0,0,2.63,5.24,0
20140126:2011,0,0,0,0,0,1.74,5.31,0
20140126:2111,0,0,0,0,0,1.62,5.66,0
20140126:2211,0,0,0,0,0,1.56,5.59,0
20140126:2311,0,0,0,0,0,2.5,4.83,0
20140127:0011,0,0,0,0,0,3.83,3.86,0
20140127:0111,0,0,0,0,0,4.66,4.14,0
20140127:0211,0,0,0,0,0,4.09,4,0
20140127:0311,0,0,0,0,0,3.5,3.86,0
20140127:0411,0,0,0,0,0,2.87,4,0
20140127:0511,0,0,0,0,0,2.27,4,0
20140127:0611,0,0,0,0,0,2.11,4,0
20140127:0711,0,0,0,0,0,2.07,3.72,0
20140127:0811,212.86,68.04,43.2,1.09,5.47,1.9,3.79,0
20140127:0911,1055.34,369.2,109.01,3.87,11.8,2.36,3.93,0
20140127:1011,1292.53,437.06,149.07,5.54,16.41,3.15,4.14,0
20140127:1111,1245.46,381.15,181.58,6.06,18.93,3.89,5.24,0
20140127:1211,1071.31,299.56,185.7,5.72,19.09,4.44,5.1,0
20140127:1311,290.06,29.55,114.62,3.01,16.87,4.51,4.83,0
20140127:1411,166.46,15.16,74.87,1.95,12.51,4.41,4.21,0
20140127:1511,114.45,26.13,41.03,1.04,6.39,4.24,4.28,0
20140127:1611,0,0,0,0,0,4.11,4,0
20140127:1711,0,0,0,0,0,3.75,3.86,0
20140127:1811,0,0,0,0,0,3.78,4,0
20140127:1911,0,0,0,0,0,3.05,4,0
20140127:2011,0,0,0,0,0,2.7,3.86,0
20140127:2111,0,0,0,0,0,2.21,3.59,0
20140127:2211,0,0,0,0,0,2.15,3.59,0
20140127:2311,0,0,0,0,0,2.72,3.66,0
20140128:0011,0,0,0,0,0,3.28,3.66,0
20140128:0111,0,0,0,0,0,3.43,3.66,0
20140128:0211,0,0,0,0,0,3.26,3.79,0
20140128:0311,0,0,0,0,0,3.2,3.86,0
20140128:0411,0,0,0,0,0,3.17,3.86,0
20140128:0511,0,0,0,0,0,3.14,3.93,0
20140128:0611,0,0,0,0,0,2.75,4,0
20140128:0711,0,0,0,0,0,1.86,3.86,0
20140128:0811,402.73,141.68,52.99,1.38,5.67,1.65,4.07,0
20140128:0911,1104.79,395.53,103.94,4,12.02,2.48,4.48,0
20140128:1011,1506.33,564.1,117.85,6.04,16.65,3.67,5.59,0
20140128:1111,1660.46,620.18,133.9,7.08,19.18,4.3,6.21,0
20140128:1211,1568.5,564.87,149.84,6.94,19.35,5.17,5.93,0
20140128:1311,1419.18,514.96,133.33,6.09,17.14,5.68,5.38,0
20140128:1411,1064.39,378.77,109.89,4.25,12.78,5.79,4.55,0
20140128:1511,534.66,193.69,63.62,1.81,6.64,5.47,4.14,0
20140128:1611,0,0,0,0,0,4.57,3.93,0
20140128:1711,0,0,0,0,0,3.8,3.86,0
20140128:1811,0,0,0,0,0,3.18,3.93,0
20140128:1911,0,0,0,0,0,2.91,3.66,0
20140128:2011,0,0,0,0,0,2.34,3.52,0
20140128:2111,0,0,0,0,0,1.73,3.45,0
20140128:2211,0,0,0,0,0,1.19,3.52,0
20140128:2311,0,0,0,0,0,0.73,3.59,0
20140129:0011,0,0,0,0,0,0.41,3.59,0
20140129:0111,0,0,0,0,0,0.1,3.52,0
20140129:0211,0,0,0,0,0,-0.12,3.66,0
20140129:0311,0,0,0,0,0,-0.33,3.72,0
20140129:0411,0,0,0,0,0,-0.5,3.72,0
20140129:0511,0,0,0,0,0,-0.61,3.72,0
20140129:0611,0,0,0,0,0,-0.7,3.72,0
20140129:0711,0,0,0,0,0,-0.57,4,0
20140129:0811,75.81,14.68,33.09,0.84,5.88,-0.44,4.07,0
20140129:0911,155.15,12.66,70.77,1.83,12.24,-0.02,4.76,0
20140129:1011,142.3,0,77.99,1.99,16.9,0.49,4.69,0
20140129:1111,258.52,12.79,115.96,3.01,19.44,1.06,4.69,0
20140129:1211,114.13,0,65.58,1.67,19.62,1.51,4.62,0
20140129:1311,252.94,18.36,108.33,2.83,17.41,1.78,4.55,0
20140129:1411,484.05,111.51,114.08,3.1,13.04,1.57,4.62,0
20140129:1511,107.11,20.38,42.39,1.09,6.9,0.96,4.34,0
20140129:1611,0,0,0,0,0,-0.12,4.14,0
20140129:1711,0,0,0,0,0,-0.99,4.14,0
20140129:1811,0,0,0,0,0,-1.38,4.07,0
20140129:1911,0,0,0,0,0,-1.19,4,0
20140129:2011,0,0,0,0,0,-1.5,3.72,0
20140129:2111,0,0,0,0,0,-1.72,3.52,0
20140129:2211,0,0,0,0,0,-1.76,3.31,0
20140129:2311,0,0,0,0,0,-1.86,3.17,0
20140130:0011,0,0,0,0,0,-2.01,3.17,0
20140130:0111,0,0,0,0,0,-2.12,3.17,0
20140130:0211,0,0,0,0,0,-2.25,3.17,0
20140130:0311,0,0,0,0,0,-2.2,3.03,0
20140130:0411,0,0,0,0,0,-2.19,3.03,0
20140130:0511,0,0,0,0,0,-2.21,3.03,0
20140130:0611,0,0,0,0,0,-2.18,3.03,0
20140130:0711,0,0,0,0,0,-2.26,2.83,0
20140130:0811,319.6,99.43,56.62,1.36,6.09,-1.86,2.9,0
20140130:0911,239.32,34.26,85.65,2.24,12.48,-0.74,2.55,0
20140130:1011,1138.27,349.44,163.6,5.41,17.15,0.64,2.83,0
20140130:1111,872.32,210.1,185.44,5.36,19.71,2,2.9,0
20140130:1211,497.59,75.11,157.8,4.25,19.89,2.75,2.83,0
20140130:1311,1445.12,534.01,131.27,6.33,17.68,3.47,2.83,0
20140130:1411,288.82,46.2,97.4,2.58,13.31,3.56,2.83,0
20140130:1511,130.89,27.64,46.71,1.2,7.16,2.87,2.55,0
20140130:1611,0,0,0,0,0,1.38,2.83,0
20140130:1711,0,0,0,0,0,0.32,2.97,0
20140130:1811,0,0,0,0,0,-0.15,2.83,0
20140130:1911,0,0,0,0,0,-0.03,2.83,0
20140130:2011,0,0,0,0,0,-0.26,2.69,0
20140130:2111,0,0,0,0,0,-0.5,2.48,0
20140130:2211,0,0,0,0,0,-0.57,2.34,0
20140130:2311,0,0,0,0,0,-0.76,2.28,0
20140131:0011,0,0,0,0,0,-1.03,2.14,0
20140131:0111,0,0,0,0,0,-1.41,1.93,0
20140131:0211,0,0,0,0,0,-1.81,1.86,0
20140131:0311,0,0,0,0,0,-2.05,1.93,0
20140131:0411,0,0,0,0,0,-2.14,2.07,0
20140131:0511,0,0,0,0,0,-2.24,2,0
20140131:0611,0,0,0,0,0,-2.54,1.66,0
20140131:0711,0,0,0,0,0,-2.82,1.72,0
20140131:0811,433.58,142.08,63.12,1.56,6.31,-2.97,1.52,0
20140131:0911,1097.52,386.18,111.8,4.23,12.71,-1.21,1.31,0
20140131:1011,1506.38,576.45,119.42,6.36,17.41,0.85,1.59,0
20140131:1111,1640.52,636.31,132.06,7.4,19.98,2.63,1.72,0
20140131:1211,1606,611.99,141.06,7.4,20.17,3.96,2,0
20140131:1311,1436.66,540.54,130.74,6.45,17.96,4.97,2.07,0
20140131:1411,1160.02,440.43,100.88,4.73,13.58,5.45,1.86,0
20140131:1511,405.75,130.15,69.02,1.83,7.42,4.66,2.14,0
20140131:1611,0,0,0,0,0,3.13,2.76,0
20140131:1711,0,0,0,0,0,2.3,3.1,0
20140131:1811,0,0,0,0,0,2.54,3.45,0
20140131:1911,0,0,0,0,0,2.69,4,0
20140131:2011,0,0,0,0,0,2.98,4.41,0
20140131:2111,0,0,0,0,0,3.36,4.76,0
20140131:2211,0,0,0,0,0,3.66,4.9,0
20140131:2311,0,0,0,0,0,3.67,5.1,0
20140201:0011,0,0,0,0,0,3.75,5.59,0
20140201:0111,0,0,0,0,0,3.74,5.66,0
20140201:0211,0,0,0,0,0,3.84,5.72,0
20140201:0311,0,0,0,0,0,4.16,5.93,0
20140201:0411,0,0,0,0,0,4.22,6,0
20140201:0511,0,0,0,0,0,4.31,6.21,0
20140201:0611,0,0,0,0,0,4.23,6.48,0
20140201:0711,0,0,0,0,0,5.04,6.21,0
20140201:0811,63.14,8.88,33.58,0.86,6.54,5.32,6.48,0
20140201:0911,94.88,0,57.6,1.47,12.96,5.64,6.41,0
20140201:1011,161.13,2.63,85.51,2.19,17.67,6.06,6.34,0
20140201:1111,96.42,0,58.49,1.49,20.26,6.32,6.14,0
20140201:1211,75.91,0,48.74,1.24,20.46,6.52,5.24,0
20140201:1311,84.99,0,53.17,1.36,18.25,6.76,4.62,0
20140201:1411,68.5,0,45.2,1.15,13.86,6.87,4.28,0
20140201:1511,84.39,11.14,42.04,1.09,7.69,6.93,4.14,0
20140201:1611,0,0,0,0,0,6.53,3.93,0
20140201:1711,0,0,0,0,0,6.01,3.72,0
20140201:1811,0,0,0,0,0,5.64,3.59,0
20140201:1911,0,0,0,0,0,5.17,3.52,0
20140201:2011,0,0,0,0,0,4.83,3.72,0
20140201:2111,0,0,0,0,0,4.64,4,0
20140201:2211,0,0,0,0,0,4.24,4.14,0
20140201:2311,0,0,0,0,0,4.04,4.21,0
20140202:0011,0,0,0,0,0,3.82,4.21,0
20140202:0111,0,0,0,0,0,3.58,4.14,0
20140202:0211,0,0,0,0,0,3.35,4,0
20140202:0311,0,0,0,0,0,3.05,3.86,0
20140202:0411,0,0,0,0,0,2.74,3.72,0
20140202:0511,0,0,0,0,0,2.54,3.66,0
20140202:0611,0,0,0,0,0,2.32,3.59,0
20140202:0711,0,0,0,0,0,2.53,3.86,0
20140202:0811,555.17,193.49,68.73,1.86,6.77,2.46,3.79,0
20140202:0911,1054.72,359.14,120.93,4.32,13.21,3.27,3.72,0
20140202:1011,1528.35,578.52,122.8,6.56,17.94,4.39,4.07,0
20140202:1111,1626.41,601.1,148.85,7.49,20.54,5.5,4.55,0
20140202:1211,1702.67,660.03,129.25,7.78,20.75,6.59,4.9,0
20140202:1311,1454.89,530.42,140.85,6.65,18.53,7.32,5.1,0
20140202:1411,767.58,222.99,133.87,4.05,14.14,7.44,4.62,0
20140202:1511,596.74,212.83,73.9,2.28,7.96,7.16,3.66,0
20140202:1611,0,0,0,0,0,6.41,3.31,0
20140202:1711,0,0,0,0,0,5.79,3.31,0
20140202:1811,0,0,0,0,0,5.32,3.38,0
20140202:1911,0,0,0,0,0,6.3,3.38,0
20140202:2011,0,0,0,0,0,5.95,3.17,0
20140202:2111,0,0,0,0,0,5.57,3.03,0
20140202:2211,0,0,0,0,0,5.08,2.97,0
20140202:2311,0,0,0,0,0,4.29,2.83,0
20140203:0011,0,0,0,0,0,3.66,2.62,0
20140203:0111,0,0,0,0,0,2.8,2.48,0
20140203:0211,0,0,0,0,0,2.03,2.28,0
20140203:0311,0,0,0,0,0,1.4,2.14,0
20140203:0411,0,0,0,0,0,0.76,2.21,0
20140203:0511,0,0,0,0,0,0.47,2.34,0
20140203:0611,0,0,0,0,0,0.52,2.48,0
20140203:0711,0,0,0,0,0,0.03,2.34,0
20140203:0811,619.33,220.88,68.25,1.99,7.01,0.1,2.21,0
20140203:0911,1074.61,370.96,119.66,4.43,13.46,1.44,1.93,0
20140203:1011,1550.42,605.02,115.01,6.74,18.21,3.43,2.34,0
20140203:1111,1660.24,638.55,139.43,7.74,20.83,4.99,2.69,0
20140203:1211,1717.23,689.2,119.85,7.99,21.04,6.19,2.97,0
20140203:1311,1493.31,566.26,131.53,6.88,18.83,6.81,3.17,0
20140203:1411,788.89,230.37,136.97,4.19,14.42,6.95,3.31,0
20140203:1511,590.29,206.83,76.58,2.35,8.23,6.53,2.97,0
20140203:1611,0,0,0,0,0,5.41,3.1,0
20140203:1711,0,0,0,0,0,4.34,3.38,0
20140203:1811,0,0,0,0,0,3.7,3.52,0
20140203:1911,0,0,0,0,0,4.24,3.59,0
20140203:2011,0,0,0,0,0,4.34,3.38,0
20140203:2111,0,0,0,0,0,4.02,3.17,0
20140203:2211,0,0,0,0,0,3.81,3.24,0
20140203:2311,0,0,0,0,0,3.63,3.31,0
20140204:0011,0,0,0,0,0,3.08,3.17,0
20140204:0111,0,0,0,0,0,2.61,3.17,0
20140204:0211,0,0,0,0,0,2.23,2.97,0
20140204:0311,0,0,0,0,0,2.1,2.83,0
20140204:0411,0,0,0,0,0,1.74,3.03,0
20140204:0511,0,0,0,0,0,1.75,3.31,0
20140204:0611,0,0,0,0,0,2.05,3.59,0
20140204:0711,0,0,0,0,0,2.62,4.07,0
20140204:0811,550.63,189.95,70.65,1.97,7.25,3.3,4.28,0
20140204:0911,267.15,37.37,97.07,2.56,13.72,4.69,4.48,0
20140204:1011,1451.87,526.94,142.73,6.58,18.49,5.81,4,0
20140204:1111,1321.27,413.26,194.94,6.92,21.12,6.84,4.55,0
20140204:1211,1608.48,589.37,157.42,7.74,21.34,7.8,5.1,0
20140204:1311,917.35,244.39,180.39,5.5,19.12,8.25,4.48,0
20140204:1411,400.52,77.39,118.14,3.21,14.71,8.1,3.38,0
20140204:1511,704.92,265.92,71.83,2.62,8.51,7.74,2.83,0
20140204:1611,0,0,0,0,0,6.48,2.83,0
20140204:1711,0,0,0,0,0,5.22,3.03,0
20140204:1811,0,0,0,0,0,4.38,3.1,0
20140204:1911,0,0,0,0,0,4.51,3.24,0
20140204:2011,0,0,0,0,0,4.23,3.38,0
20140204:2111,0,0,0,0,0,3.88,3.52,0
20140204:2211,0,0,0,0,0,3.75,3.59,0
20140204:2311,0,0,0,0,0,3.87,3.59,0
20140205:0011,0,0,0,0,0,3.7,3.59,0
20140205:0111,0,0,0,0,0,3.53,3.86,0
20140205:0211,0,0,0,0,0,3.5,4.28,0
20140205:0311,0,0,0,0,0,3.58,4.55,0
20140205:0411,0,0,0,0,0,3.79,4.69,0
20140205:0511,0,0,0,0,0,4.09,4.83,0
20140205:0611,0,0,0,0,0,4.4,4.97,0
20140205:0711,0,0,0,0,0,5.16,5.79,0
20140205:0811,14.06,0,15.95,0.41,7.5,5.57,5.79,0
20140205:0911,416.29,84.88,114.86,3.1,13.99,5.9,5.86,0
20140205:1011,274.56,20.03,118.42,3.1,18.77,6.44,5.86,0
20140205:1111,1586.95,568.26,166.22,7.69,21.42,7.36,5.17,0
20140205:1211,1729.8,674.98,130.69,8.17,21.64,7.96,5.31,0
20140205:1311,1487.7,545.9,142.1,7.01,19.42,8.48,5.79,0
20140205:1411,1148.88,412.6,119.04,5.14,15,8.03,4.83,0
20140205:1511,168.34,33.18,59.47,1.56,8.78,7.5,5.66,0
20140205:1611,0,0,0,0,0,6.97,5.38,0
20140205:1711,0,0,0,0,0,6.4,5.38,0
20140205:1811,0,0,0,0,0,5.77,5.72,0
20140205:1911,0,0,0,0,0,6.29,5.72,0
20140205:2011,0,0,0,0,0,6.3,6.07,0
20140205:2111,0,0,0,0,0,6.21,6.41,0
20140205:2211,0,0,0,0,0,6.09,6.55,0
20140205:2311,0,0,0,0,0,6.22,6.28,0
20140206:0011,0,0,0,0,0,6.43,5.93,0
20140206:0111,0,0,0,0,0,6.79,5.86,0
20140206:0211,0,0,0,0,0,6.84,5.72,0
20140206:0311,0,0,0,0,0,6.88,5.79,0
20140206:0411,0,0,0,0,0,6.71,5.79,0
20140206:0511,0,0,0,0,0,6.39,5.66,0
20140206:0611,0,0,0,0,0,6.33,5.59,0
20140206:0711,0,0,0,0,0,6.3,5.45,0
20140206:0811,191.9,45.68,57.37,1.47,7.75,6.39,5.45,0
20140206:0911,880.82,270.11,136.18,4.3,14.26,6.92,4.9,0
20140206:1011,568.52,106.38,160.91,4.43,19.06,7.47,5.45,0
20140206:1111,1174.08,331.76,204.65,6.67,21.72,8.02,7.24,0
20140206:1211,1049.31,274.65,207.21,6.42,21.95,8.46,6.48,0
20140206:1311,1187.55,367.68,179.63,6.33,19.73,8.64,5.72,0
20140206:1411,299.06,41.41,109.32,2.92,15.29,8.56,4.55,0
20140206:1511,64.65,3.23,40.39,1.04,9.06,8.46,4.28,0
20140206:1611,0,0,0,0,0,8.14,4.21,0
20140206:1711,0,0,0,0,0,7.47,4.41,0
20140206:1811,0,0,0,0,0,7.05,5.17,0
20140206:1911,0,0,0,0,0,6.93,5.52,0
20140206:2011,0,0,0,0,0,6.21,5.86,0
20140206:2111,0,0,0,0,0,6.28,5.59,0
20140206:2211,0,0,0,0,0,6.63,5.17,0
20140206:2311,0,0,0,0,0,6.98,5.03,0
20140207:0011,0,0,0,0,0,7.24,5.24,0
